Cycle,CommandPos-0,FeedbackPos-0,CommandPos-1,FeedbackPos-1,CommandPos-2,FeedbackPos-2
6725.00,658.594488169,655.000000000,-652.516730143,-649.000000000,147.553966545,147.000000000
6726.00,662.697630034,659.000000000,-656.544255947,-653.000000000,148.469027711,148.000000000
6727.00,666.813688121,663.000000000,-660.583994587,-657.000000000,149.386917505,148.000000000
6728.00,670.942664570,667.000000000,-664.635943855,-661.000000000,150.307635927,149.000000000
6729.00,675.084561528,671.000000000,-668.700101536,-665.000000000,151.231182976,150.000000000
6730.00,679.239381149,675.000000000,-672.776465408,-669.000000000,152.157558654,151.000000000
6731.00,683.407125590,679.000000000,-676.865033242,-673.000000000,153.086762960,152.000000000
6732.00,687.587797018,683.000000000,-680.965802801,-677.000000000,154.018795894,153.000000000
6733.00,691.781397606,688.000000000,-685.078771843,-681.000000000,154.953657456,154.000000000
6734.00,695.987929531,692.000000000,-689.203938118,-685.000000000,155.891347646,155.000000000
6735.00,700.207394979,696.000000000,-693.341299368,-689.000000000,156.831866463,156.000000000
6736.00,704.439796141,700.000000000,-697.490853329,-693.000000000,157.775213909,157.000000000
6737.00,708.685135214,704.000000000,-701.652597730,-697.000000000,158.721389983,158.000000000
6738.00,712.943414402,709.000000000,-705.826530292,-702.000000000,159.670394685,159.000000000
6739.00,717.214635916,713.000000000,-710.012648731,-706.000000000,160.622228015,160.000000000
6740.00,721.498801973,717.000000000,-714.210950754,-710.000000000,161.576889973,161.000000000
6741.00,725.795914795,721.000000000,-718.421434061,-714.000000000,162.534380559,162.000000000
6742.00,730.105976611,726.000000000,-722.644096347,-718.000000000,163.494699773,163.000000000
6743.00,734.428989659,730.000000000,-726.878935297,-723.000000000,164.457847615,163.000000000
6744.00,738.764956179,734.000000000,-731.125948592,-727.000000000,165.423824086,164.000000000
6745.00,743.113878420,739.000000000,-735.385133904,-731.000000000,166.392629184,165.000000000
6746.00,747.475758637,743.000000000,-739.656488898,-735.000000000,167.364262910,166.000000000
6747.00,751.850599092,747.000000000,-743.940011233,-740.000000000,168.338725264,167.000000000
6748.00,756.238402051,752.000000000,-748.235698559,-744.000000000,169.316016246,168.000000000
6749.00,760.639169789,756.000000000,-752.543548522,-748.000000000,170.296135857,169.000000000
6750.00,765.052904585,761.000000000,-756.863558759,-753.000000000,171.279084095,170.000000000
6751.00,769.479608726,765.000000000,-761.195726899,-757.000000000,172.264860961,171.000000000
6752.00,773.919284506,769.000000000,-765.540050567,-761.000000000,173.253466455,172.000000000
6753.00,778.371934223,774.000000000,-769.896527377,-766.000000000,174.244900578,173.000000000
6754.00,782.837560183,778.000000000,-774.265154939,-770.000000000,175.239163328,174.000000000
6755.00,787.316164697,783.000000000,-778.645930855,-774.000000000,176.236254706,175.000000000
6756.00,791.807750084,787.000000000,-783.038852720,-779.000000000,177.236174713,176.000000000
6757.00,796.312318669,792.000000000,-787.443918122,-783.000000000,178.238923347,177.000000000
6758.00,800.829872782,796.000000000,-791.861124641,-787.000000000,179.244500610,178.000000000
6759.00,805.360414760,801.000000000,-796.290469851,-792.000000000,180.252906500,179.000000000
6760.00,809.903946947,805.000000000,-800.731951318,-796.000000000,181.264141019,180.000000000
6761.00,814.460471692,810.000000000,-805.185566603,-801.000000000,182.278204165,181.000000000
6762.00,819.029991352,814.000000000,-809.651313258,-805.000000000,183.295095940,182.000000000
6763.00,823.612508289,819.000000000,-814.129188828,-810.000000000,184.314816342,183.000000000
6764.00,828.208024872,824.000000000,-818.619190851,-814.000000000,185.337365373,184.000000000
6765.00,832.816543476,828.000000000,-823.121316858,-819.000000000,186.362743031,185.000000000
6766.00,837.438066482,833.000000000,-827.635564374,-823.000000000,187.390949318,186.000000000
6767.00,842.072596278,837.000000000,-832.161930916,-828.000000000,188.421984233,187.000000000
6768.00,846.720135257,842.000000000,-836.700413994,-832.000000000,189.455847775,188.000000000
6769.00,851.380685821,847.000000000,-841.251011110,-837.000000000,190.492539946,189.000000000
6770.00,856.054250375,851.000000000,-845.813719760,-841.000000000,191.532060745,190.000000000
6771.00,860.740831332,856.000000000,-850.388537433,-846.000000000,192.574410172,192.000000000
6772.00,865.440431112,861.000000000,-854.975461611,-850.000000000,193.619588226,193.000000000
6773.00,870.153052139,865.000000000,-859.574489768,-855.000000000,194.667594909,194.000000000
6774.00,874.878696846,870.000000000,-864.185619371,-860.000000000,195.718430220,195.000000000
6775.00,879.617367671,875.000000000,-868.808847880,-864.000000000,196.772094159,196.000000000
6776.00,884.369067057,880.000000000,-873.444172750,-869.000000000,197.828586726,197.000000000
6777.00,889.133797456,884.000000000,-878.091591425,-873.000000000,198.887907921,198.000000000
6778.00,893.911561323,889.000000000,-882.751101345,-878.000000000,199.950057744,199.000000000
6779.00,898.702361123,894.000000000,-887.422699941,-883.000000000,201.015036195,200.000000000
6780.00,903.506199325,899.000000000,-892.106384639,-887.000000000,202.082843274,201.000000000
6781.00,908.323078404,904.000000000,-896.802152856,-892.000000000,203.153478981,202.000000000
6782.00,913.153000842,908.000000000,-901.510002001,-897.000000000,204.226943316,203.000000000
6783.00,917.995969127,913.000000000,-906.229929480,-902.000000000,205.303236279,204.000000000
6784.00,922.851985754,918.000000000,-910.961932687,-906.000000000,206.382357870,205.000000000
6785.00,927.721053224,923.000000000,-915.706009013,-911.000000000,207.464308089,206.000000000
6786.00,932.603174042,928.000000000,-920.462155838,-916.000000000,208.549086936,207.000000000
6787.00,937.498350724,933.000000000,-925.230370538,-920.000000000,209.636694411,209.000000000
6788.00,942.406585788,937.000000000,-930.010650481,-925.000000000,210.727130514,210.000000000
6789.00,947.327881759,942.000000000,-934.802993026,-930.000000000,211.820395245,211.000000000
6790.00,952.262241171,947.000000000,-939.607395529,-935.000000000,212.916488605,212.000000000
6791.00,957.209666560,952.000000000,-944.423855333,-940.000000000,214.015410592,213.000000000
6792.00,962.170160472,957.000000000,-949.252369780,-944.000000000,215.117161207,214.000000000
6793.00,967.143725457,962.000000000,-954.092936201,-949.000000000,216.221740450,215.000000000
6794.00,972.130364073,967.000000000,-958.945551921,-954.000000000,217.329148322,216.000000000
6795.00,977.130078882,972.000000000,-963.810214257,-959.000000000,218.439384821,217.000000000
6796.00,982.142872453,977.000000000,-968.686920520,-964.000000000,219.552449948,218.000000000
6797.00,987.168747363,982.000000000,-973.575668013,-969.000000000,220.668343704,220.000000000
6798.00,992.207706194,987.000000000,-978.476454034,-974.000000000,221.787066087,221.000000000
6799.00,997.259751533,992.000000000,-983.389275870,-978.000000000,222.908617098,222.000000000
6800.00,1002.324885975,997.000000000,-988.314130804,-983.000000000,224.032996738,223.000000000
6801.00,1007.403112120,1002.000000000,-993.251016110,-988.000000000,225.160205005,224.000000000
6802.00,1012.494432575,1007.000000000,-998.199929057,-993.000000000,226.290241901,225.000000000
6803.00,1017.598849954,1012.000000000,-1003.160866904,-998.000000000,227.423107424,226.000000000
6804.00,1022.716366875,1018.000000000,-1008.133826905,-1003.000000000,228.558801576,227.000000000
6805.00,1027.846985964,1023.000000000,-1013.118806306,-1008.000000000,229.697324356,229.000000000
6806.00,1032.990709853,1028.000000000,-1018.115802345,-1013.000000000,230.838675763,230.000000000
6807.00,1038.147541179,1033.000000000,-1023.124812256,-1018.000000000,231.982855799,231.000000000
6808.00,1043.317482586,1038.000000000,-1028.145833261,-1023.000000000,233.129864462,232.000000000
6809.00,1048.500536726,1043.000000000,-1033.178862579,-1028.000000000,234.279701754,233.000000000
6810.00,1053.696706253,1049.000000000,-1038.223897420,-1033.000000000,235.432367674,234.000000000
6811.00,1058.905993832,1054.000000000,-1043.280934987,-1038.000000000,236.587862221,235.000000000
6812.00,1064.128402130,1059.000000000,-1048.349972476,-1043.000000000,237.746185397,237.000000000
6813.00,1069.363933823,1064.000000000,-1053.431007074,-1048.000000000,238.907337201,238.000000000
6814.00,1074.612591592,1069.000000000,-1058.524035965,-1053.000000000,240.071317633,239.000000000
6815.00,1079.874378125,1075.000000000,-1063.629056321,-1059.000000000,241.238126692,240.000000000
6816.00,1085.149296115,1080.000000000,-1068.746065311,-1064.000000000,242.407764380,241.000000000
6817.00,1090.437348262,1085.000000000,-1073.875060093,-1069.000000000,243.580230696,242.000000000
6818.00,1095.738537272,1090.000000000,-1079.016037821,-1074.000000000,244.755525640,244.000000000
6819.00,1101.052865857,1096.000000000,-1084.168995641,-1079.000000000,245.933649212,245.000000000
6820.00,1106.380336736,1101.000000000,-1089.333930689,-1084.000000000,247.114601412,246.000000000
6821.00,1111.720952632,1106.000000000,-1094.510840098,-1089.000000000,248.298382240,247.000000000
6822.00,1117.074716278,1112.000000000,-1099.699720991,-1095.000000000,249.484991696,248.000000000
6823.00,1122.441630409,1117.000000000,-1104.900570485,-1100.000000000,250.674429780,249.000000000
6824.00,1127.821697769,1122.000000000,-1110.113385689,-1105.000000000,251.866696492,251.000000000
6825.00,1133.214921107,1128.000000000,-1115.338163705,-1110.000000000,253.061791832,252.000000000
6826.00,1138.621303177,1133.000000000,-1120.574901629,-1115.000000000,254.259715800,253.000000000
6827.00,1144.040846743,1139.000000000,-1125.823596548,-1121.000000000,255.460468396,254.000000000
6828.00,1149.473554571,1144.000000000,-1131.084245542,-1126.000000000,256.664049620,255.000000000
6829.00,1154.919429435,1149.000000000,-1136.356845685,-1131.000000000,257.870459472,257.000000000
6830.00,1160.378474116,1155.000000000,-1141.641394043,-1136.000000000,259.079697952,258.000000000
6831.00,1165.850691399,1160.000000000,-1146.937887675,-1142.000000000,260.291765061,259.000000000
6832.00,1171.336084076,1166.000000000,-1152.246323632,-1147.000000000,261.506660797,260.000000000
6833.00,1176.834654946,1171.000000000,-1157.566698959,-1152.000000000,262.724385161,262.000000000
6834.00,1182.346406814,1177.000000000,-1162.899010693,-1158.000000000,263.944938153,263.000000000
6835.00,1187.871342490,1182.000000000,-1168.243255863,-1163.000000000,265.168319773,264.000000000
6836.00,1193.409464792,1188.000000000,-1173.599431493,-1168.000000000,266.394530022,265.000000000
6837.00,1198.960776541,1193.000000000,-1178.967534597,-1174.000000000,267.623568898,266.000000000
6838.00,1204.525280567,1199.000000000,-1184.347562184,-1179.000000000,268.855436402,268.000000000
6839.00,1210.102979706,1205.000000000,-1189.739511254,-1184.000000000,270.090132535,269.000000000
6840.00,1215.693876798,1210.000000000,-1195.143378802,-1190.000000000,271.327657295,270.000000000
6841.00,1221.297974691,1216.000000000,-1200.559161813,-1195.000000000,272.568010684,271.000000000
6842.00,1226.915276239,1221.000000000,-1205.986857267,-1201.000000000,273.811192700,273.000000000
6843.00,1232.545784302,1227.000000000,-1211.426462135,-1206.000000000,275.057203345,274.000000000
6844.00,1238.189501744,1233.000000000,-1216.877973383,-1211.000000000,276.306042617,275.000000000
6845.00,1243.846431438,1238.000000000,-1222.341387966,-1217.000000000,277.557710518,276.000000000
6846.00,1249.516576263,1244.000000000,-1227.816702837,-1222.000000000,278.812207046,278.000000000
6847.00,1255.199939102,1250.000000000,-1233.303914936,-1228.000000000,280.069532203,279.000000000
6848.00,1260.896522845,1255.000000000,-1238.803021200,-1233.000000000,281.329685987,280.000000000
6849.00,1266.606330389,1261.000000000,-1244.314018556,-1239.000000000,282.592668400,281.000000000
6850.00,1272.329364635,1267.000000000,-1249.836903927,-1244.000000000,283.858479440,283.000000000
6851.00,1278.065628494,1272.000000000,-1255.371674225,-1250.000000000,285.127119109,284.000000000
6852.00,1283.815124879,1278.000000000,-1260.918326356,-1255.000000000,286.398587406,285.000000000
6853.00,1289.577856711,1284.000000000,-1266.476857220,-1261.000000000,287.672884331,286.000000000
6854.00,1295.353826916,1290.000000000,-1272.047263709,-1266.000000000,288.950009883,288.000000000
6855.00,1301.143038428,1295.000000000,-1277.629542707,-1272.000000000,290.229964064,289.000000000
6856.00,1306.945494186,1301.000000000,-1283.223691090,-1278.000000000,291.512746873,290.000000000
6857.00,1312.761197134,1307.000000000,-1288.829705730,-1283.000000000,292.798358310,292.000000000
6858.00,1318.590150224,1313.000000000,-1294.447583489,-1289.000000000,294.086798374,293.000000000
6859.00,1324.432356412,1319.000000000,-1300.077321222,-1294.000000000,295.378067067,294.000000000
6860.00,1330.287818663,1324.000000000,-1305.718915776,-1300.000000000,296.672164388,295.000000000
6861.00,1336.156539945,1330.000000000,-1311.372363993,-1306.000000000,297.969090337,297.000000000
6862.00,1342.038523233,1336.000000000,-1317.037662706,-1311.000000000,299.268844914,298.000000000
6863.00,1347.933771510,1342.000000000,-1322.714808741,-1317.000000000,300.571428119,299.000000000
6864.00,1353.842287762,1348.000000000,-1328.403798917,-1323.000000000,301.876839952,301.000000000
6865.00,1359.764074983,1354.000000000,-1334.104630044,-1328.000000000,303.185080413,302.000000000
6866.00,1365.699136173,1360.000000000,-1339.817298928,-1334.000000000,304.496149502,303.000000000
6867.00,1371.647474337,1366.000000000,-1345.541802365,-1340.000000000,305.810047219,304.000000000
6868.00,1377.609092487,1372.000000000,-1351.278137144,-1346.000000000,307.126773564,306.000000000
6869.00,1383.583993641,1378.000000000,-1357.026300048,-1351.000000000,308.446328537,307.000000000
6870.00,1389.572180822,1384.000000000,-1362.786287850,-1357.000000000,309.768712138,308.000000000
6871.00,1395.573657060,1390.000000000,-1368.558097320,-1363.000000000,311.093924367,310.000000000
6872.00,1401.588425392,1396.000000000,-1374.341725216,-1369.000000000,312.421965224,311.000000000
6873.00,1407.616488858,1402.000000000,-1380.137168292,-1374.000000000,313.752834710,312.000000000
6874.00,1413.657850507,1408.000000000,-1385.944423292,-1380.000000000,315.086532823,314.000000000
6875.00,1419.712513393,1414.000000000,-1391.763486956,-1386.000000000,316.423059564,315.000000000
6876.00,1425.780480576,1420.000000000,-1397.594356013,-1392.000000000,317.762414933,316.000000000
6877.00,1431.861755121,1426.000000000,-1403.437027187,-1398.000000000,319.104598931,318.000000000
6878.00,1437.956340100,1432.000000000,-1409.291497194,-1403.000000000,320.449611556,319.000000000
6879.00,1444.064238592,1438.000000000,-1415.157762743,-1409.000000000,321.797452809,320.000000000
6880.00,1450.185453681,1444.000000000,-1421.035820535,-1415.000000000,323.148122691,322.000000000
6881.00,1456.319988456,1450.000000000,-1426.925667264,-1421.000000000,324.501621200,323.000000000
6882.00,1462.467846014,1456.000000000,-1432.827299616,-1427.000000000,325.857948337,325.000000000
6883.00,1468.629029456,1462.000000000,-1438.740714271,-1433.000000000,327.217104103,326.000000000
6884.00,1474.803541891,1469.000000000,-1444.665907901,-1439.000000000,328.579088496,327.000000000
6885.00,1480.991386432,1475.000000000,-1450.602877169,-1445.000000000,329.943901518,329.000000000
