Cycle,CommandPos-0,FeedbackPos-0,CommandPos-1,FeedbackPos-1,CommandPos-2,FeedbackPos-2
6713.00,6734.366648851,6708.000000000,13468.733297702,13415.000000000,20203.099946553,20123.000000000
6714.00,6761.090326029,6734.000000000,13522.180652058,13469.000000000,20283.270978087,20203.000000000
6715.00,6787.814003207,6761.000000000,13575.628006414,13522.000000000,20363.442009621,20283.000000000
6716.00,6814.537680385,6788.000000000,13629.075360770,13576.000000000,20443.613041155,20363.000000000
6717.00,6841.261357563,6815.000000000,13682.522715126,13629.000000000,20523.784072688,20444.000000000
6718.00,6867.985034741,6841.000000000,13735.970069482,13683.000000000,20603.955104222,20524.000000000
6719.00,6894.708711919,6868.000000000,13789.417423838,13736.000000000,20684.126135756,20604.000000000
6720.00,6921.432389097,6895.000000000,13842.864778194,13789.000000000,20764.297167290,20684.000000000
6721.00,6948.156066275,6921.000000000,13896.312132549,13843.000000000,20844.468198824,20764.000000000
6722.00,6974.879743453,6948.000000000,13949.759486905,13896.000000000,20924.639230358,20844.000000000
6723.00,7001.603420631,6975.000000000,14003.206841261,13950.000000000,21004.810261892,20925.000000000
6724.00,7028.327097809,7002.000000000,14056.654195617,14003.000000000,21084.981293426,21005.000000000
6725.00,7055.050774987,7028.000000000,14110.101549973,14057.000000000,21165.152324960,21085.000000000
6726.00,7081.774452165,7055.000000000,14163.548904329,14110.000000000,21245.323356494,21165.000000000
6727.00,7108.498129343,7082.000000000,14216.996258685,14164.000000000,21325.494388028,21245.000000000
6728.00,7135.221806521,7108.000000000,14270.443613041,14217.000000000,21405.665419562,21325.000000000
6729.00,7161.945483699,7135.000000000,14323.890967397,14270.000000000,21485.836451096,21406.000000000
6730.00,7188.669160877,7162.000000000,14377.338321753,14324.000000000,21566.007482630,21486.000000000
6731.00,7215.392838055,7189.000000000,14430.785676109,14377.000000000,21646.178514164,21566.000000000
6732.00,7242.116515233,7215.000000000,14484.233030465,14431.000000000,21726.349545698,21646.000000000
6733.00,7268.840192410,7242.000000000,14537.680384821,14484.000000000,21806.520577231,21726.000000000
6734.00,7295.563869588,7269.000000000,14591.127739177,14538.000000000,21886.691608765,21807.000000000
6735.00,7322.287546766,7296.000000000,14644.575093533,14591.000000000,21966.862640299,21887.000000000
6736.00,7349.011223944,7322.000000000,14698.022447889,14645.000000000,22047.033671833,21967.000000000
6737.00,7375.734901122,7349.000000000,14751.469802245,14698.000000000,22127.204703367,22047.000000000
6738.00,7402.458578300,7376.000000000,14804.917156601,14751.000000000,22207.375734901,22127.000000000
6739.00,7429.182255478,7402.000000000,14858.364510957,14805.000000000,22287.546766435,22207.000000000
6740.00,7455.905932656,7429.000000000,14911.811865313,14858.000000000,22367.717797969,22288.000000000
6741.00,7482.629609834,7456.000000000,14965.259219669,14912.000000000,22447.888829503,22368.000000000
6742.00,7509.353287012,7483.000000000,15018.706574025,14965.000000000,22528.059861037,22448.000000000
6743.00,7536.076964190,7509.000000000,15072.153928381,15019.000000000,22608.230892571,22528.000000000
6744.00,7562.800641368,7536.000000000,15125.601282737,15072.000000000,22688.401924105,22608.000000000
6745.00,7589.524318546,7563.000000000,15179.048637093,15126.000000000,22768.572955639,22688.000000000
6746.00,7616.247995724,7590.000000000,15232.495991448,15179.000000000,22848.743987173,22769.000000000
6747.00,7642.971672902,7616.000000000,15285.943345804,15232.000000000,22928.915018707,22849.000000000
6748.00,7669.695350080,7643.000000000,15339.390700160,15286.000000000,23009.086050241,22929.000000000
6749.00,7696.419027258,7670.000000000,15392.838054516,15339.000000000,23089.257081775,23009.000000000
6750.00,7723.142704436,7696.000000000,15446.285408872,15393.000000000,23169.428113308,23089.000000000
6751.00,7749.866381614,7723.000000000,15499.732763228,15446.000000000,23249.599144842,23169.000000000
6752.00,7776.590058792,7750.000000000,15553.180117584,15500.000000000,23329.770176376,23250.000000000
6753.00,7803.313735970,7777.000000000,15606.627471940,15553.000000000,23409.941207910,23330.000000000
6754.00,7830.037413148,7803.000000000,15660.074826296,15607.000000000,23490.112239444,23410.000000000
6755.00,7856.761090326,7830.000000000,15713.522180652,15660.000000000,23570.283270978,23490.000000000
6756.00,7883.484767504,7857.000000000,15766.969535008,15714.000000000,23650.454302512,23570.000000000
6757.00,7910.208444682,7883.000000000,15820.416889364,15767.000000000,23730.625334046,23650.000000000
6758.00,7936.932121860,7910.000000000,15873.864243720,15820.000000000,23810.796365580,23731.000000000
6759.00,7963.655799038,7937.000000000,15927.311598076,15874.000000000,23890.967397114,23811.000000000
6760.00,7990.379476216,7964.000000000,15980.758952432,15927.000000000,23971.138428648,23891.000000000
6761.00,8017.103153394,7990.000000000,16034.206306788,15981.000000000,24051.309460182,23971.000000000
6762.00,8043.826830572,8017.000000000,16087.653661144,16034.000000000,24131.480491716,24051.000000000
6763.00,8070.550507750,8044.000000000,16141.101015500,16088.000000000,24211.651523250,24131.000000000
6764.00,8097.274184928,8071.000000000,16194.548369856,16141.000000000,24291.822554784,24212.000000000
6765.00,8123.997862106,8097.000000000,16247.995724212,16195.000000000,24371.993586318,24292.000000000
6766.00,8150.721539284,8124.000000000,16301.443078568,16248.000000000,24452.164617851,24372.000000000
6767.00,8177.445216462,8151.000000000,16354.890432924,16301.000000000,24532.335649385,24452.000000000
6768.00,8204.168893640,8177.000000000,16408.337787280,16355.000000000,24612.506680919,24532.000000000
6769.00,8230.892570818,8204.000000000,16461.785141636,16408.000000000,24692.677712453,24613.000000000
6770.00,8257.616247996,8231.000000000,16515.232495991,16462.000000000,24772.848743987,24693.000000000
6771.00,8284.339925174,8258.000000000,16568.679850347,16515.000000000,24853.019775521,24773.000000000
6772.00,8311.063602352,8284.000000000,16622.127204703,16569.000000000,24933.190807055,24853.000000000
6773.00,8337.787279530,8311.000000000,16675.574559059,16622.000000000,25013.361838589,24933.000000000
6774.00,8364.510956708,8338.000000000,16729.021913415,16676.000000000,25093.532870123,25013.000000000
6775.00,8391.234633886,8365.000000000,16782.469267771,16729.000000000,25173.703901657,25094.000000000
6776.00,8417.958311064,8391.000000000,16835.916622127,16782.000000000,25253.874933191,25174.000000000
6777.00,8444.681988242,8418.000000000,16889.363976483,16836.000000000,25334.045964725,25254.000000000
6778.00,8471.405665420,8445.000000000,16942.811330839,16889.000000000,25414.216996259,25334.000000000
6779.00,8498.129342598,8471.000000000,16996.258685195,16943.000000000,25494.388027793,25414.000000000
6780.00,8524.853019776,8498.000000000,17049.706039551,16996.000000000,25574.559059327,25494.000000000
6781.00,8551.576696954,8525.000000000,17103.153393907,17050.000000000,25654.730090861,25575.000000000
6782.00,8578.300374131,8552.000000000,17156.600748263,17103.000000000,25734.901122394,25655.000000000
6783.00,8605.024051309,8578.000000000,17210.048102619,17157.000000000,25815.072153928,25735.000000000
6784.00,8631.747728487,8605.000000000,17263.495456975,17210.000000000,25895.243185462,25815.000000000
6785.00,8658.471405665,8632.000000000,17316.942811331,17263.000000000,25975.414216996,25895.000000000
6786.00,8685.195082843,8658.000000000,17370.390165687,17317.000000000,26055.585248530,25975.000000000
6787.00,8711.918760021,8685.000000000,17423.837520043,17370.000000000,26135.756280064,26056.000000000
6788.00,8738.642437199,8712.000000000,17477.284874399,17424.000000000,26215.927311598,26136.000000000
6789.00,8765.366114377,8739.000000000,17530.732228755,17477.000000000,26296.098343132,26216.000000000
6790.00,8792.089791555,8765.000000000,17584.179583111,17531.000000000,26376.269374666,26296.000000000
6791.00,8818.813468733,8792.000000000,17637.626937467,17584.000000000,26456.440406200,26376.000000000
6792.00,8845.537145911,8819.000000000,17691.074291823,17638.000000000,26536.611437734,26456.000000000
6793.00,8872.260823089,8846.000000000,17744.521646179,17691.000000000,26616.782469268,26537.000000000
6794.00,8898.984500267,8872.000000000,17797.969000535,17745.000000000,26696.953500802,26617.000000000
6795.00,8925.708177445,8899.000000000,17851.416354890,17798.000000000,26777.124532336,26697.000000000
6796.00,8952.431854623,8926.000000000,17904.863709246,17851.000000000,26857.295563870,26777.000000000
6797.00,8979.155531801,8952.000000000,17958.311063602,17905.000000000,26937.466595404,26857.000000000
6798.00,9005.879208979,8979.000000000,18011.758417958,17958.000000000,27017.637626938,26937.000000000
6799.00,9032.602886157,9006.000000000,18065.205772314,18012.000000000,27097.808658471,27018.000000000
6800.00,9059.326563335,9033.000000000,18118.653126670,18065.000000000,27177.979690005,27098.000000000
6801.00,9086.050240513,9059.000000000,18172.100481026,18119.000000000,27258.150721539,27178.000000000
6802.00,9112.773917691,9086.000000000,18225.547835382,18172.000000000,27338.321753073,27258.000000000
6803.00,9139.497594869,9113.000000000,18278.995189738,18226.000000000,27418.492784607,27338.000000000
6804.00,9166.221272047,9139.000000000,18332.442544094,18279.000000000,27498.663816141,27418.000000000
6805.00,9192.944949225,9166.000000000,18385.889898450,18332.000000000,27578.834847675,27499.000000000
6806.00,9219.668626403,9193.000000000,18439.337252806,18386.000000000,27659.005879209,27579.000000000
6807.00,9246.392303581,9220.000000000,18492.784607162,18439.000000000,27739.176910743,27659.000000000
6808.00,9273.115980759,9246.000000000,18546.231961518,18493.000000000,27819.347942277,27739.000000000
6809.00,9299.839657937,9273.000000000,18599.679315874,18546.000000000,27899.518973811,27819.000000000
6810.00,9326.563335115,9300.000000000,18653.126670230,18600.000000000,27979.690005345,27900.000000000
6811.00,9353.287012293,9327.000000000,18706.574024586,18653.000000000,28059.861036879,27980.000000000
6812.00,9380.010689471,9353.000000000,18760.021378942,18707.000000000,28140.032068413,28060.000000000
6813.00,9406.734366649,9380.000000000,18813.468733298,18760.000000000,28220.203099947,28140.000000000
6814.00,9433.458043827,9407.000000000,18866.916087654,18813.000000000,28300.374131481,28220.000000000
6815.00,9460.181721005,9433.000000000,18920.363442010,18867.000000000,28380.545163014,28300.000000000
6816.00,9486.905398183,9460.000000000,18973.810796366,18920.000000000,28460.716194548,28381.000000000
6817.00,9513.629075361,9487.000000000,19027.258150722,18974.000000000,28540.887226082,28461.000000000
6818.00,9540.352752539,9514.000000000,19080.705505078,19027.000000000,28621.058257616,28541.000000000
6819.00,9567.076429717,9540.000000000,19134.152859434,19081.000000000,28701.229289150,28621.000000000
6820.00,9593.800106895,9567.000000000,19187.600213789,19134.000000000,28781.400320684,28701.000000000
6821.00,9620.523784073,9594.000000000,19241.047568145,19188.000000000,28861.571352218,28781.000000000
6822.00,9647.247461251,9621.000000000,19294.494922501,19241.000000000,28941.742383752,28862.000000000
6823.00,9673.971138429,9647.000000000,19347.942276857,19294.000000000,29021.913415286,28942.000000000
6824.00,9700.694815607,9674.000000000,19401.389631213,19348.000000000,29102.084446820,29022.000000000
6825.00,9727.418492785,9701.000000000,19454.836985569,19401.000000000,29182.255478354,29102.000000000
6826.00,9754.142169963,9727.000000000,19508.284339925,19455.000000000,29262.426509888,29182.000000000
6827.00,9780.865847141,9754.000000000,19561.731694281,19508.000000000,29342.597541422,29262.000000000
6828.00,9807.589524319,9781.000000000,19615.179048637,19562.000000000,29422.768572956,29343.000000000
6829.00,9834.313201497,9808.000000000,19668.626402993,19615.000000000,29502.939604490,29423.000000000
6830.00,9861.036878675,9834.000000000,19722.073757349,19669.000000000,29583.110636024,29503.000000000
6831.00,9887.760555852,9861.000000000,19775.521111705,19722.000000000,29663.281667558,29583.000000000
6832.00,9914.484233030,9888.000000000,19828.968466061,19776.000000000,29743.452699091,29663.000000000
6833.00,9941.207910208,9914.000000000,19882.415820417,19829.000000000,29823.623730625,29743.000000000
6834.00,9967.931587386,9941.000000000,19935.863174773,19882.000000000,29903.794762159,29824.000000000
6835.00,9994.655264564,9968.000000000,19989.310529129,19936.000000000,29983.965793693,29904.000000000
6836.00,10021.378941742,9995.000000000,20042.757883485,19989.000000000,30064.136825227,29984.000000000
6837.00,10048.102618920,10021.000000000,20096.205237841,20043.000000000,30144.307856761,30064.000000000
6838.00,10074.826296098,10048.000000000,20149.652592197,20096.000000000,30224.478888295,30144.000000000
6839.00,10101.549973276,10075.000000000,20203.099946553,20150.000000000,30304.649919829,30224.000000000
6840.00,10128.273650454,10102.000000000,20256.547300909,20203.000000000,30384.820951363,30305.000000000
6841.00,10154.997327632,10128.000000000,20309.994655265,20257.000000000,30464.991982897,30385.000000000
6842.00,10181.721004810,10155.000000000,20363.442009621,20310.000000000,30545.163014431,30465.000000000
6843.00,10208.444681988,10182.000000000,20416.889363977,20363.000000000,30625.334045965,30545.000000000
6844.00,10235.168359166,10208.000000000,20470.336718332,20417.000000000,30705.505077499,30625.000000000
6845.00,10261.892036344,10235.000000000,20523.784072688,20470.000000000,30785.676109033,30706.000000000
6846.00,10288.615713522,10262.000000000,20577.231427044,20524.000000000,30865.847140567,30786.000000000
6847.00,10315.339390700,10289.000000000,20630.678781400,20577.000000000,30946.018172101,30866.000000000
6848.00,10342.063067878,10315.000000000,20684.126135756,20631.000000000,31026.189203634,30946.000000000
6849.00,10368.786745056,10342.000000000,20737.573490112,20684.000000000,31106.360235168,31026.000000000
6850.00,10395.510422234,10369.000000000,20791.020844468,20738.000000000,31186.531266702,31106.000000000
6851.00,10422.234099412,10396.000000000,20844.468198824,20791.000000000,31266.702298236,31187.000000000
6852.00,10448.957776590,10422.000000000,20897.915553180,20844.000000000,31346.873329770,31267.000000000
6853.00,10475.681453768,10449.000000000,20951.362907536,20898.000000000,31427.044361304,31347.000000000
6854.00,10502.405130946,10476.000000000,21004.810261892,20951.000000000,31507.215392838,31427.000000000
6855.00,10529.128808124,10502.000000000,21058.257616248,21005.000000000,31587.386424372,31507.000000000
6856.00,10555.852485302,10529.000000000,21111.704970604,21058.000000000,31667.557455906,31587.000000000
6857.00,10582.576162480,10556.000000000,21165.152324960,21112.000000000,31747.728487440,31668.000000000
6858.00,10609.299839658,10583.000000000,21218.599679316,21165.000000000,31827.899518974,31748.000000000
